"","html_form","attachments","flash_content","html_iframe","html_content","urls","external_resources","javascript","css","ips_in_urls","at_in_urls","encoding","is_phishy"
"1554","False","0","False","False","False","7","0","1","0","False","False","none","True"
"1555","False","0","False","False","True","22","0","0","0","True","False","none","True"
"1556","False","1","False","False","False","29","0","0","0","False","False","8bit","True"
"1557","False","1","False","False","False","29","0","0","0","False","False","8bit","True"
"1558","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1559","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1560","False","0","False","False","True","8","0","0","1","False","False","none","True"
"1561","False","0","False","False","True","5","0","0","0","False","False","8bit","True"
"1562","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1563","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1564","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1565","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1566","False","0","False","False","True","7","0","0","0","False","False","none","True"
"1567","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1568","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1569","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1570","False","0","False","False","False","4","0","0","0","False","False","other","True"
"1571","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1572","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1573","False","0","False","False","True","3","0","0","0","False","False","none","True"
"1574","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1575","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1576","False","0","False","False","True","22","0","0","0","True","False","none","True"
"1577","False","0","False","False","True","22","0","0","0","True","False","none","True"
"1578","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1579","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1580","False","0","False","False","True","5","2","0","2","False","False","7bit","True"
"1581","False","0","False","False","True","5","2","0","2","False","False","7bit","True"
"1582","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1583","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1584","False","0","False","False","True","5","0","0","0","False","False","none","True"
"1585","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1586","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1587","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1588","False","0","False","False","True","22","0","0","0","True","False","none","True"
"1589","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"1590","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1591","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1592","False","0","False","False","True","0","0","0","0","False","False","base64","True"
"1593","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1594","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1595","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1596","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1597","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1598","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1599","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1600","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1601","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1602","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1603","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1604","False","0","False","False","True","0","0","0","0","False","False","base64","True"
"1605","False","0","False","False","True","0","0","0","0","False","False","base64","True"
"1606","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1607","False","0","False","False","True","14","3","0","3","False","True","none","True"
"1608","False","0","False","False","True","3","1","0","1","False","True","8bit","True"
"1609","False","0","False","False","True","22","1","0","1","False","False","none","True"
"1610","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1611","False","0","False","False","False","2","0","0","0","False","False","none","True"
"1612","False","0","False","False","True","6","0","0","0","False","False","none","True"
"1613","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1614","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1615","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1616","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1617","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1618","False","0","False","False","False","53","0","1","0","False","False","7bit","True"
"1619","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1620","False","0","False","False","True","9","0","0","0","False","False","none","True"
"1621","False","0","False","False","False","4","0","0","0","False","False","none","True"
"1622","False","1","False","False","False","0","0","0","0","False","False","none","True"
